preco_total,quartos,banheiros,suites,vagas,mobiliado,area_util
2847,1,1,0,0,0,46.0
4133,1,1,1,1,1,32.0
13800,1,2,1,1,1,103.0
4720,1,1,1,1,1,51.0
5350,1,1,1,1,1,43.0
4501,1,1,0,1,1,37.0
4881,2,1,0,1,0,86.0
2130,1,1,1,0,0,30.0
4370,1,1,0,1,1,40.0
3150,1,1,0,1,1,40.0
2900,2,2,1,1,0,55.0
15850,3,4,1,0,0,240.0
22100,4,5,3,4,1,225.0
10285,2,2,1,4,0,140.0
1220,2,1,0,1,0,44.0
4300,4,3,1,4,0,180.0
3000,1,1,0,1,1,28.0
8300,3,5,3,3,0,155.0
900,1,1,0,0,1,30.0
2900,1,1,1,1,1,46.0
4557,1,1,1,1,0,35.0
4538,2,1,0,1,0,70.0
4360,1,1,1,1,1,32.0
1530,1,1,0,3,0,160.0
1690,2,1,0,1,0,55.0
7000,2,2,1,1,0,141.0
9981,2,2,1,1,1,70.0
2200,3,1,1,2,0,69.0
7500,3,5,1,3,1,243.0
6700,3,1,1,2,1,110.0
2900,1,1,1,1,1,30.0
2650,1,1,1,1,1,31.0
3830,1,1,1,1,1,44.0
3750,2,1,0,1,0,56.0
8700,3,3,1,2,0,153.0
3000,1,1,1,1,1,42.0
4210,1,1,0,1,1,35.0
1649,2,1,1,1,0,65.0
3975,2,2,0,1,0,83.0
6450,3,3,1,2,0,124.0
700,1,1,0,0,0,30.0
3715,1,1,1,1,1,39.0
8500,3,5,1,3,1,235.0
31900,4,7,4,8,0,600.0
3013,2,1,0,1,0,70.0
5250,1,1,0,1,1,36.0
5070,3,2,1,3,0,105.0
3710,1,1,0,1,1,45.0
5980,2,1,1,1,1,65.0
4660,1,1,0,1,1,57.0
5150,5,3,0,1,0,220.0
12000,3,5,3,4,0,271.0
500,1,1,0,0,0,27.0
3400,1,1,1,1,1,30.0
3000,1,1,1,1,1,42.0
1477,1,1,0,0,1,48.0
4410,3,2,0,1,0,105.0
28490,3,5,3,2,0,351.0
7450,3,1,1,2,0,341.0
18595,3,5,3,4,0,190.0
3000,1,1,0,1,1,28.0
5800,2,2,2,2,1,57.0
12885,4,2,1,2,0,193.0
10750,3,6,3,4,0,354.0
12000,4,2,0,7,1,260.0
9900,4,6,2,6,0,500.0
8000,4,3,1,4,0,350.0
3285,2,1,1,1,1,42.0
3600,1,1,0,1,1,35.0
56500,3,6,3,5,0,405.0
2594,1,1,0,1,1,28.0
3250,1,1,1,1,1,32.0
875,1,1,0,0,0,45.0
30000,5,4,2,10,0,600.0
3140,2,2,1,1,0,51.0
2970,1,1,1,1,1,35.0
3600,2,2,1,2,0,80.0
3100,1,1,1,1,1,42.0
3015,2,1,0,1,1,47.0
4290,1,1,0,0,0,44.0
3600,1,1,1,1,1,45.0
3230,1,1,1,1,1,30.0
1425,2,1,0,0,0,70.0
5065,2,1,0,1,0,60.0
7120,3,2,1,1,0,139.0
3070,1,1,1,1,1,35.0
3360,2,1,0,1,1,72.0
12700,4,6,4,4,0,310.0
2484,3,2,1,1,0,88.0
7900,4,5,1,5,1,200.0
4270,3,2,1,1,0,98.0
3300,1,1,0,1,0,47.0
3100,1,1,1,1,1,38.0
4860,1,1,1,1,1,56.0
5148,4,2,1,1,0,136.0
24795,4,6,4,6,0,374.0
2996,1,1,0,1,0,50.0
4200,3,4,1,2,0,150.0
3608,2,2,1,2,1,60.0
18240,3,3,2,2,1,208.0
8500,3,2,1,3,0,230.0
12900,1,2,1,2,1,104.0
15000,3,6,3,6,0,467.0
4055,2,1,0,2,0,69.0
5335,1,1,0,0,1,46.0
4500,2,2,1,1,1,58.0
1520,2,1,0,0,0,43.0
7400,2,2,1,2,1,76.0
6000,4,6,1,6,0,280.0
2184,2,1,0,1,0,64.0
10700,3,1,1,3,0,206.0
950,1,1,1,0,0,40.0
3577,3,3,1,1,0,96.0
2900,1,1,1,1,1,32.0
2650,1,1,0,1,1,38.0
3302,1,1,0,1,0,40.0
9958,3,3,1,2,0,170.0
3100,2,1,1,1,0,55.0
1050,1,1,0,0,0,30.0
13883,1,2,1,2,1,103.0
4265,1,1,0,1,1,34.0
1000,1,1,0,0,0,20.0
14200,3,4,1,2,0,210.0
2614,1,1,1,0,0,26.0
2900,1,1,1,1,0,40.0
7364,1,1,0,1,1,70.0
1852,1,1,0,0,0,55.0
4160,1,2,1,1,1,50.0
4001,1,1,1,1,1,35.0
2800,1,1,1,1,1,30.0
1950,2,1,0,1,0,39.0
9000,1,1,0,2,1,48.0
12800,3,4,1,3,0,190.0
5008,3,2,1,2,0,78.0
1400,2,1,1,0,0,322.0
4964,1,1,1,1,0,43.0
5570,2,2,1,2,0,79.0
2913,2,3,1,1,0,100.0
3129,1,1,0,0,0,33.0
4300,1,1,1,1,1,38.0
6100,2,1,2,2,1,130.0
5911,3,2,0,0,1,83.0
40000,5,1,5,5,0,1350.0
3150,1,1,0,1,1,27.0
2470,3,1,0,1,0,63.0
9100,1,2,1,2,1,122.0
5592,1,1,0,1,0,41.0
3920,2,2,0,2,1,75.0
3423,2,1,0,1,0,60.0
1850,1,1,0,0,0,63.0
2498,2,1,0,1,0,52.0
3000,1,1,0,1,1,36.0
15000,4,5,2,2,1,475.0
2690,1,1,1,1,0,46.0
7500,2,3,1,2,0,131.0
3630,1,1,1,1,1,55.0
3000,1,1,1,1,1,42.0
3290,2,1,0,1,0,63.0
16100,4,4,2,2,0,142.0
6540,4,4,4,3,1,240.0
2473,1,1,0,1,0,55.0
3200,1,1,1,1,1,31.0
2478,2,2,0,1,0,111.0
6087,3,3,1,2,0,95.0
2800,1,1,0,1,0,35.0
1380,1,1,0,1,0,40.0
3000,2,2,1,2,0,78.0
7600,5,5,1,2,0,230.0
1517,1,1,0,0,1,16.0
3320,1,1,1,1,1,40.0
4340,1,1,0,1,1,51.0
10000,3,2,1,2,0,250.0
3970,1,1,1,1,1,44.0
3672,1,1,0,1,1,54.0
3322,1,1,0,1,1,36.0
2380,2,1,0,0,0,65.0
2289,1,1,0,1,0,43.0
5250,3,3,1,1,0,103.0
1530,2,1,0,1,1,52.0
3950,2,1,0,1,1,55.0
3000,1,1,1,1,1,30.0
7700,3,3,1,2,0,130.0
2700,3,1,0,2,1,69.0
3080,1,1,0,1,1,28.0
3380,1,1,0,1,1,60.0
18700,4,6,4,4,0,473.0
5800,2,2,1,2,0,72.0
5267,1,2,1,2,1,141.0
3700,1,1,0,1,1,35.0
2650,2,1,1,1,0,59.0
2156,2,2,1,1,0,55.0
3200,3,4,0,2,0,140.0
3750,1,1,0,1,0,52.0
5500,1,2,1,1,1,47.0
5500,3,3,1,3,0,248.0
4500,1,1,1,1,1,40.0
5042,3,1,1,1,0,90.0
2490,1,1,0,1,1,30.0
4500,1,1,0,1,1,42.0
2861,1,1,1,1,0,41.0
5103,2,2,1,2,0,80.0
2900,1,1,1,1,1,41.0
4700,1,1,1,1,1,39.0
4720,2,1,1,1,1,56.0
3000,1,1,1,1,1,30.0
10435,3,3,1,2,1,210.0
6600,1,1,1,1,1,44.0
2350,3,1,1,0,0,119.0
10443,3,3,1,3,0,140.0
3370,2,2,1,2,0,62.0
12000,4,5,2,4,0,387.0
9898,3,4,2,2,1,172.0
14800,3,4,2,3,1,250.0
1840,2,1,0,0,0,40.0
5950,4,4,3,2,0,200.0
15440,4,4,2,2,0,200.0
4500,3,4,1,10,0,271.0
3150,2,2,1,1,0,59.0
1900,2,2,1,1,0,50.0
5110,2,1,1,1,1,60.0
3320,1,1,1,0,1,55.0
1130,2,1,0,0,0,40.0
3130,1,1,1,1,1,40.0
4930,3,2,0,1,0,110.0
3500,1,1,1,1,1,46.0
3658,3,2,0,2,0,89.0
15000,3,4,3,4,1,370.0
7500,5,5,3,4,0,370.0
4727,2,1,0,1,1,57.0
1600,2,1,0,1,0,58.0
4308,3,3,1,1,0,142.0
10000,5,5,3,6,0,428.0
2900,1,1,1,1,1,40.0
6794,2,2,2,2,0,84.0
2520,1,1,1,1,1,30.0
7783,3,2,1,2,1,115.0
2188,2,2,0,1,0,70.0
7340,3,2,1,1,0,110.0
3650,1,2,1,1,0,49.0
4900,1,1,1,1,0,44.0
4000,3,2,0,2,0,202.0
1060,2,1,0,0,0,40.0
4350,3,2,1,1,0,110.0
5582,2,2,0,2,1,90.0
7990,2,2,1,2,0,140.0
2532,2,1,0,1,0,68.0
6102,3,2,1,2,0,191.0
7130,2,2,1,1,1,130.0
30000,5,5,1,20,0,354.0
3180,2,1,0,0,0,50.0
3082,1,1,0,1,0,40.0
6900,3,3,1,1,0,120.0
11900,4,4,3,3,0,200.0
9350,3,2,0,1,0,110.0
1875,1,1,0,1,0,30.0
5865,2,2,0,1,1,90.0
4500,2,2,1,2,0,60.0
2800,1,1,1,1,1,46.0
2680,2,1,0,0,0,62.0
8850,3,4,2,1,0,155.0
1100,1,1,0,0,0,60.0
5000,3,2,0,2,0,174.0
2000,2,1,0,0,0,72.0
2500,1,1,1,1,1,27.0
6000,3,1,1,4,0,230.0
2940,1,1,1,1,1,30.0
3221,1,1,0,1,0,33.0
2600,1,1,1,1,1,30.0
3183,1,1,1,1,0,37.0
6500,2,1,0,1,0,40.0
4800,1,1,1,1,1,70.0
4990,3,3,1,1,1,90.0
1238,1,1,0,0,0,32.0
3000,1,1,0,1,1,28.0
4788,1,2,1,1,1,48.0
5000,1,1,0,1,1,40.0
4300,1,1,0,1,1,40.0
4116,1,2,1,1,1,47.0
7100,2,1,1,1,1,46.0
2220,1,1,0,0,0,28.0
599,1,1,0,0,0,30.0
16560,3,4,3,0,1,260.0
3689,1,1,0,1,1,32.0
3900,1,1,1,1,1,40.0
3140,1,1,0,1,1,50.0
2600,1,1,1,1,1,25.0
2800,1,1,1,1,1,32.0
10700,3,3,3,3,0,160.0
4800,2,1,1,2,1,70.0
10773,3,3,2,3,0,276.0
7350,1,1,1,1,0,55.0
3315,3,1,3,2,0,112.0
4406,2,1,0,1,1,70.0
3500,1,1,0,0,1,28.0
4750,3,5,3,4,0,265.0
8800,3,6,3,4,0,222.0
2800,1,1,0,1,1,30.0
1590,1,1,1,0,1,20.0
7788,2,3,1,1,0,104.0
6700,1,1,0,1,1,72.0
3850,1,1,1,1,1,40.0
5090,3,2,1,2,1,108.0
12770,3,3,2,1,0,230.0
6599,2,3,1,1,0,119.0
8400,4,5,0,4,0,240.0
5291,3,3,1,1,0,105.0
1689,1,1,0,0,1,30.0
4762,3,2,0,1,1,110.0
1599,1,1,0,3,0,80.0
4386,1,1,0,1,1,55.0
7000,3,4,0,6,0,540.0
4200,1,1,0,1,1,35.0
4998,3,2,0,1,0,176.0
2160,2,2,0,1,0,60.0
7500,2,4,2,3,1,90.0
10690,3,3,1,1,1,142.0
2132,1,1,0,0,0,43.0
2342,3,2,1,1,0,59.0
3992,1,1,0,0,1,58.0
7185,3,3,2,4,0,159.0
4500,1,1,0,1,1,40.0
10300,4,2,2,3,0,216.0
4250,1,1,1,1,1,37.0
5433,3,1,0,1,0,130.0
4301,1,1,1,1,1,45.0
1150,1,1,0,0,0,50.0
1150,1,1,0,0,0,38.0
3240,2,1,1,2,0,57.0
3215,1,1,0,1,1,32.0
1642,1,1,0,0,0,47.0
25150,3,5,3,4,0,270.0
6507,3,3,1,1,0,158.0
3100,1,1,1,1,1,30.0
8500,1,2,1,2,0,90.0
3028,1,1,0,1,1,37.0
2950,2,2,1,1,0,64.0
1955,1,1,0,0,0,29.0
5068,1,1,0,0,1,30.0
1786,1,1,0,1,1,38.0
8975,2,3,1,2,0,136.0
3400,1,1,1,1,1,45.0
12000,2,2,1,1,1,130.0
9461,3,3,2,2,0,120.0
3000,1,1,1,1,1,28.0
3850,2,1,0,1,1,65.0
3510,3,2,0,1,0,78.0
5003,3,2,1,3,0,210.0
4200,2,2,1,1,0,57.0
3051,1,1,0,1,1,23.0
3930,3,3,1,4,0,210.0
2536,1,1,1,1,1,35.0
2000,2,1,0,1,0,45.0
2300,1,1,1,1,1,27.0
16000,3,6,0,2,0,360.0
3500,2,1,1,1,0,70.0
7275,4,5,4,4,1,265.0
7390,3,1,1,1,0,164.0
5003,1,1,0,0,1,27.0
4200,1,1,1,1,1,45.0
1423,1,1,0,0,0,43.0
4875,3,3,3,0,0,274.0
4200,2,1,0,1,0,70.0
2211,2,1,0,1,0,60.0
6560,3,2,1,2,0,102.0
5900,3,3,3,6,0,300.0
6240,4,5,4,3,0,175.0
3421,2,1,0,1,0,120.0
3500,3,2,1,2,0,93.0
6650,2,2,1,1,0,77.0
6226,2,2,1,2,1,72.0
3260,1,1,1,1,1,45.0
3730,1,2,1,1,0,50.0
2170,1,1,0,0,1,26.0
1700,1,1,0,0,0,70.0
7819,2,4,2,2,0,90.0
2866,1,1,0,1,1,35.0
3950,2,1,0,1,1,48.0
3215,1,1,0,1,1,42.0
3695,2,1,1,1,0,66.0
5600,1,1,0,1,1,45.0
3350,1,1,0,0,1,38.0
4870,1,1,1,1,1,33.0
6450,2,1,0,0,1,124.0
10100,4,4,3,4,0,240.0
33792,4,5,4,5,1,375.0
2920,1,1,1,1,1,30.0
15085,3,5,3,2,1,157.0
3270,2,2,1,0,0,55.0
4701,1,1,0,1,1,70.0
2900,2,1,0,1,0,160.0
2050,1,1,0,0,0,14.0
2386,1,1,0,1,0,44.0
13333,4,6,3,4,0,348.0
10000,3,3,0,2,0,177.0
2294,1,1,0,1,1,28.0
2050,2,1,0,1,1,60.0
7730,2,4,2,2,0,135.0
2875,1,1,0,1,1,30.0
3110,1,1,1,1,1,29.0
1950,2,1,0,1,0,47.0
2600,1,1,0,1,1,45.0
17273,3,5,3,3,1,171.0
4000,1,1,1,1,1,40.0
4310,2,2,1,2,1,64.0
2900,1,1,1,1,1,33.0
11200,4,5,3,3,1,200.0
8000,3,5,3,10,0,245.0
1770,2,1,0,0,0,96.0
3630,1,1,1,1,1,55.0
3600,1,1,1,1,1,30.0
650,0,1,0,0,1,15.0
3770,2,3,1,2,0,77.0
2385,1,1,0,1,0,27.0
2765,1,1,0,1,1,30.0
5650,2,2,1,1,0,70.0
3200,1,1,0,1,1,36.0
1900,2,2,1,1,0,58.0
701,1,1,0,0,0,50.0
2630,1,1,0,1,1,38.0
24900,4,6,4,8,0,600.0
1000,1,1,0,0,0,35.0
5900,1,4,0,0,0,400.0
5100,3,4,3,2,0,125.0
2700,1,1,1,1,1,30.0
2300,1,1,0,1,0,40.0
2680,2,2,0,1,0,80.0
2460,2,1,0,1,1,60.0
3315,2,1,0,1,1,77.0
3500,1,1,1,1,1,33.0
3389,2,1,1,2,0,72.0
1750,1,1,0,0,0,30.0
3300,1,1,1,2,0,37.0
3900,1,1,1,1,1,43.0
2901,1,1,1,1,1,30.0
3370,1,1,1,1,1,42.0
1688,1,1,0,0,0,48.0
900,2,1,0,0,0,40.0
3100,1,1,0,1,1,28.0
25000,4,8,2,6,0,900.0
7850,3,4,3,4,0,165.0
3000,1,1,1,1,1,33.0
4300,1,1,0,1,1,57.0
17000,3,3,1,3,0,195.0
3900,1,1,1,1,1,42.0
8700,3,2,1,2,0,140.0
7950,2,3,2,2,1,100.0
790,1,1,1,0,0,40.0
6150,7,5,2,3,1,218.0
3400,1,1,1,1,1,43.0
8985,1,2,1,2,0,61.0
4782,3,2,1,1,0,112.0
14000,3,5,3,5,0,700.0
5200,4,3,1,2,1,105.0
5100,1,2,1,1,0,62.0
1148,1,1,0,1,0,31.0
3500,1,1,0,0,0,55.0
2800,1,1,0,1,0,40.0
12590,4,7,3,4,0,477.0
3598,1,1,0,1,1,38.0
3100,3,1,0,0,0,94.0
7180,1,3,1,2,0,188.0
16200,4,6,4,4,0,400.0
4225,1,1,0,1,1,32.0
3100,1,1,1,1,0,28.0
3600,1,1,0,0,1,40.0
3300,1,1,1,1,1,50.0
5100,2,1,1,2,1,80.0
5584,2,3,1,1,0,71.0
3200,1,1,1,1,1,28.0
4200,1,1,0,1,0,37.0
3000,2,2,0,1,0,81.0
24300,4,4,2,3,0,210.0
3350,1,1,1,1,1,27.0
1700,1,1,0,0,1,40.0
4300,3,2,1,0,1,132.0
2300,2,2,0,1,0,67.0
3500,1,1,1,1,1,30.0
3800,1,1,1,1,1,55.0
2960,2,1,0,1,0,80.0
1260,2,1,0,0,0,68.0
29000,4,6,4,4,0,289.0
2600,2,1,0,0,0,23.0
4000,3,2,1,1,0,200.0
10500,4,2,2,2,0,160.0
2800,1,1,1,1,1,33.0
12000,5,3,1,4,1,700.0
13090,4,3,1,4,0,440.0
6750,3,3,1,2,0,96.0
3500,1,1,0,1,0,50.0
5538,2,1,0,1,0,81.0
3906,2,2,1,1,0,53.0
3652,1,1,0,1,0,51.0
6592,2,1,0,1,0,114.0
3571,2,1,0,1,1,56.0
11150,3,4,3,3,1,151.0
3343,2,1,0,1,0,100.0
2330,1,1,1,0,1,33.0
3300,1,1,1,1,1,40.0
4120,2,2,0,1,0,100.0
2050,1,1,0,0,0,26.0
7008,3,2,1,3,0,145.0
4034,1,1,0,1,1,43.0
37276,3,5,3,4,1,284.0
2740,1,1,1,1,1,30.0
2300,1,1,1,1,1,50.0
3633,1,1,1,1,1,50.0
2108,1,1,0,1,0,48.0
4770,1,2,0,1,0,38.0
6000,3,3,1,2,0,120.0
3300,1,1,1,1,1,35.0
4501,1,1,1,1,1,34.0
1588,2,1,0,0,0,40.0
7000,3,3,1,4,0,320.0
9258,3,3,1,3,0,217.0
3800,1,1,0,1,1,37.0
8800,3,2,1,2,1,120.0
14000,3,2,3,0,1,80.0
3500,3,2,0,2,0,125.0
2377,2,1,0,0,0,60.0
1950,1,1,0,0,0,35.0
1650,2,1,0,1,0,60.0
4700,1,1,1,1,1,38.0
8172,3,1,1,2,1,104.0
11755,4,6,4,4,1,172.0
1000,1,1,0,0,0,50.0
5120,2,1,1,2,0,57.0
7500,5,4,1,5,0,250.0
3500,1,1,1,1,1,30.0
3160,1,1,0,1,1,28.0
6240,1,1,0,1,1,46.0
2800,1,1,1,0,1,28.0
4737,2,1,1,0,0,65.0
2840,3,2,0,2,0,78.0
1750,2,1,0,0,0,54.0
20186,3,4,1,2,0,240.0
3860,1,1,0,1,1,51.0
2900,2,2,1,1,0,69.0
7680,3,2,1,2,1,170.0
2600,2,1,0,1,1,48.0
6400,4,2,1,2,1,174.0
2324,1,1,0,1,1,35.0
10600,3,5,3,3,0,225.0
3345,1,1,0,1,1,38.0
3700,1,2,1,1,1,47.0
2126,1,1,0,0,0,50.0
850,2,1,0,0,0,60.0
20324,3,3,3,4,1,150.0
8000,4,6,4,3,0,500.0
27800,2,7,2,3,0,426.0
2401,2,1,0,1,0,50.0
3700,2,2,1,1,0,50.0
27800,3,6,3,4,1,310.0
3592,3,1,1,1,0,115.0
5350,1,1,0,1,0,49.0
4270,2,3,1,1,0,90.0
14675,2,3,1,2,1,105.0
3300,1,1,1,1,1,46.0
3500,1,1,1,1,1,50.0
2790,1,1,0,1,0,46.0
4710,1,1,0,1,1,35.0
3560,1,1,0,1,1,30.0
5900,1,1,0,1,1,52.0
3000,1,1,1,1,1,30.0
2500,3,1,0,0,0,63.0
18000,4,6,4,5,1,318.0
6165,3,4,1,2,0,105.0
6000,3,3,1,0,0,176.0
8000,2,2,2,2,0,89.0
3640,1,1,1,1,1,52.0
3000,1,1,0,1,0,41.0
3240,1,1,0,0,1,24.0
2978,1,1,0,1,1,76.0
2020,1,1,0,1,1,28.0
5184,3,3,1,1,0,116.0
12018,3,2,1,2,0,200.0
21985,4,5,3,4,0,222.0
2250,1,1,1,1,0,30.0
1445,1,1,0,0,0,26.0
3734,2,3,2,1,0,90.0
2950,1,1,0,1,0,42.0
4750,3,2,0,1,0,99.0
3640,1,1,1,1,1,45.0
2101,1,1,0,0,0,35.0
7850,4,4,3,3,1,209.0
4385,1,1,0,1,1,40.0
3200,1,1,1,1,1,30.0
26885,4,6,4,8,0,600.0
2000,1,1,0,1,0,37.0
6560,3,2,1,2,0,102.0
10600,4,5,4,4,1,358.0
12200,2,3,2,2,1,130.0
6815,2,2,1,1,0,130.0
14367,3,1,3,4,1,215.0
4252,3,3,1,1,0,95.0
30600,3,4,3,3,0,201.0
2950,2,1,0,2,0,120.0
3800,3,3,0,5,0,300.0
18000,2,3,2,3,1,165.0
12000,4,6,3,5,1,377.0
4500,2,2,0,1,0,120.0
5750,2,1,0,1,1,60.0
25900,3,3,2,4,0,276.0
7600,4,5,1,2,0,240.0
8500,4,6,3,4,0,240.0
5200,1,1,1,1,1,51.0
2760,2,2,1,1,0,66.0
5701,3,4,1,1,0,190.0
3600,1,1,1,1,1,26.0
2663,1,2,1,1,0,51.0
7000,1,4,1,0,0,230.0
7000,2,2,0,2,0,60.0
3550,1,1,0,1,1,49.0
3153,1,1,0,1,0,52.0
2260,2,1,1,1,0,81.0
2800,1,1,0,1,1,35.0
7588,4,1,1,2,1,311.0
4000,1,1,1,1,0,29.0
3500,1,1,0,1,1,37.0
24000,4,5,2,6,0,254.0
2450,1,1,0,1,1,60.0
6500,3,4,1,2,0,100.0
4800,5,3,2,3,0,280.0
4450,1,1,1,1,1,49.0
7100,3,3,1,2,0,130.0
3400,2,2,0,0,0,64.0
3450,2,2,1,1,0,70.0
7100,3,1,3,3,0,190.0
3500,3,2,1,1,0,69.0
5900,4,4,1,0,0,140.0
2607,2,1,0,1,0,51.0
2015,1,1,0,1,0,42.0
4860,1,1,0,1,1,35.0
2538,1,1,0,1,1,42.0
5800,1,1,0,1,1,46.0
15700,3,5,3,4,0,260.0
2475,2,1,0,1,1,40.0
3670,1,1,1,1,0,42.0
5733,2,1,0,1,1,70.0
7700,1,1,1,1,1,50.0
5391,1,1,1,1,1,49.0
6208,3,3,1,2,0,110.0
3500,1,1,1,1,1,33.0
3054,1,1,0,0,1,46.0
11550,2,2,1,2,0,185.0
4072,1,1,1,1,1,42.0
3936,1,1,1,1,0,53.0
3600,1,1,1,1,1,43.0
11000,4,2,2,4,0,280.0
14000,3,5,3,3,0,338.0
2900,1,1,1,1,1,31.0
2520,1,1,1,1,1,30.0
2200,2,1,0,0,0,60.0
3032,1,1,0,1,0,40.0
3730,3,3,1,2,0,164.0
3100,1,1,1,1,1,42.0
3000,1,1,0,1,0,38.0
2080,2,1,0,1,0,58.0
5130,3,2,1,2,0,125.0
1850,2,1,0,0,0,95.0
2900,1,1,1,1,1,40.0
3900,1,1,1,1,1,43.0
970,1,1,0,0,0,15.0
3130,2,1,0,1,0,60.0
7000,3,2,0,2,0,270.0
6750,4,4,1,2,0,130.0
3350,1,1,1,1,1,31.0
41531,3,5,3,3,0,406.0
2030,2,1,0,0,0,38.0
6403,2,2,1,2,0,107.0
19368,3,4,3,4,1,274.0
4461,3,2,1,2,0,80.0
2320,1,1,0,1,0,45.0
6980,3,2,1,2,0,120.0
4587,2,1,0,1,1,58.0
3190,1,1,0,1,0,49.0
3400,1,1,1,1,1,32.0
19000,5,6,4,2,0,300.0
4122,1,1,1,1,1,40.0
2350,2,1,0,0,0,86.0
7985,2,2,1,2,0,140.0
7350,3,4,1,2,0,146.0
1575,1,1,0,0,0,44.0
2117,3,2,0,0,0,68.0
4100,1,1,1,1,1,33.0
12991,3,4,1,2,0,225.0
2000,1,1,1,0,0,25.0
2880,1,1,1,1,1,42.0
1171,1,1,0,0,0,48.0
2209,1,1,0,1,0,40.0
6008,2,2,1,1,0,66.0
3670,3,1,0,1,0,88.0
40850,4,1,4,3,0,466.0
11000,3,7,3,4,0,380.0
15600,4,5,4,4,0,250.0
4700,1,1,1,1,1,33.0
3070,1,1,0,1,1,32.0
1520,1,1,0,0,0,36.0
7700,4,5,4,4,0,230.0
3100,1,1,1,1,1,32.0
4200,2,1,0,1,0,70.0
2010,1,1,0,0,0,64.0
3200,2,1,0,2,0,70.0
1100,2,1,0,0,0,35.0
6250,1,1,1,1,1,44.0
600,1,1,1,0,0,23.0
3900,1,1,1,1,1,47.0
6042,3,2,1,1,0,237.0
3400,1,1,1,1,1,28.0
6800,3,3,1,1,0,150.0
4109,2,2,1,1,0,70.0
1300,1,1,0,0,0,50.0
2800,2,1,0,1,0,58.0
3150,2,2,1,1,0,60.0
8320,2,3,2,2,0,126.0
3680,1,2,1,1,0,60.0
13000,4,4,4,4,0,200.0
2100,2,1,0,1,0,50.0
700,1,1,0,0,0,30.0
5685,3,2,1,1,0,110.0
18700,4,4,4,2,0,360.0
5800,3,5,3,2,0,125.0
3290,1,1,0,1,1,28.0
4260,2,3,2,1,0,67.0
1040,1,1,0,0,0,19.0
19290,4,7,2,4,0,360.0
3370,1,1,0,1,0,24.0
5650,4,5,2,3,0,210.0
3480,1,1,0,1,0,37.0
3475,2,2,1,1,0,61.0
19000,4,3,2,3,1,272.0
1100,1,1,0,0,0,25.0
25000,4,6,4,4,0,660.0
4047,3,2,1,1,0,115.0
18000,3,4,1,6,0,340.0
3650,1,1,0,1,1,37.0
7450,2,3,1,1,1,110.0
3070,3,5,1,2,0,300.0
1820,2,1,0,1,0,50.0
9576,1,1,1,2,0,49.0
8430,1,1,0,1,1,62.0
5300,2,3,2,2,1,74.0
3250,2,1,0,1,0,49.0
3375,1,1,0,1,1,47.0
13630,3,4,3,2,0,230.0
7000,4,5,2,2,0,260.0
5966,2,3,1,0,0,120.0
26385,4,4,4,5,0,283.0
10565,2,2,2,1,1,172.0
3150,1,1,1,1,1,30.0
1460,1,1,0,1,0,45.0
3345,2,2,1,1,0,65.0
6957,3,3,1,1,1,100.0
4649,2,2,0,2,0,60.0
13156,3,4,2,3,0,173.0
13000,4,2,1,2,0,330.0
14800,2,2,0,2,1,55.0
1139,1,1,1,0,0,32.0
3400,1,1,1,1,1,46.0
3550,3,2,1,1,0,81.0
5140,1,1,0,1,1,48.0
1523,1,1,1,0,0,22.0
4333,1,2,1,1,1,55.0
3900,1,1,0,1,1,40.0
50010,4,5,4,8,0,587.0
4845,1,1,1,1,0,39.0
14000,3,2,2,3,0,244.0
1600,1,1,0,0,0,45.0
2420,2,2,0,0,0,78.0
2463,1,1,0,1,0,55.0
2520,1,1,1,1,1,35.0
3400,2,1,1,1,0,85.0
1590,1,1,0,0,0,42.0
3570,2,2,1,2,0,53.0
4126,2,1,0,1,0,54.0
3000,1,1,1,1,1,27.0
900,1,1,0,0,0,40.0
3825,4,2,1,4,0,211.0
6700,2,2,1,2,0,62.0
8340,3,3,1,1,1,117.0
5300,2,3,1,1,1,97.0
3770,2,2,1,2,0,60.0
4900,2,1,1,2,1,75.0
3467,1,1,1,1,1,30.0
10000,5,6,3,5,0,600.0
4921,1,1,1,1,0,32.0
1350,2,2,0,1,0,65.0
3985,2,2,1,2,0,100.0
18400,3,4,3,2,1,225.0
3257,1,1,0,1,1,40.0
2400,3,1,0,0,0,100.0
8350,3,3,3,4,0,310.0
1362,1,1,0,0,0,32.0
3024,1,1,1,1,0,40.0
4692,1,1,0,1,0,40.0
17000,2,5,2,3,0,377.0
13400,4,6,4,3,0,367.0
14260,4,4,2,3,0,280.0
37900,4,3,3,4,0,312.0
1000,1,1,0,0,0,38.0
4600,2,2,1,0,0,175.0
6555,3,3,1,2,0,110.0
3136,1,1,0,1,1,28.0
10508,3,5,3,4,0,207.0
1700,1,1,0,1,0,50.0
3500,3,3,1,2,0,120.0
6200,1,1,1,1,1,55.0
5750,1,1,0,1,1,54.0
9634,4,6,1,6,0,480.0
9776,3,5,3,2,0,161.0
14585,4,3,1,2,0,260.0
1517,1,1,0,0,1,23.0
21185,2,3,2,3,1,207.0
1563,1,1,0,0,0,40.0
7100,3,2,1,1,0,110.0
2370,1,1,0,0,1,24.0
2225,1,1,0,0,0,42.0
14800,2,2,0,2,0,100.0
1150,1,1,0,0,1,50.0
15000,5,5,0,0,0,329.0
5500,2,1,1,2,1,68.0
1115,1,1,0,0,0,40.0
4430,2,2,1,1,1,52.0
